qid,vid,query,pred_start,pred_end,conf,iou,category
4887,IdpHJK90VDw_60.0_210.0,A group of men wait for an elevator and take it to a different floor in a building.,82.0,102.0,0.0002,0.3125,bg
4887,IdpHJK90VDw_60.0_210.0,A group of men wait for an elevator and take it to a different floor in a building.,102.0,140.0,0.0001,0.4166666666666667,bg
4887,IdpHJK90VDw_60.0_210.0,A group of men wait for an elevator and take it to a different floor in a building.,38.0,50.0,0.0001,0.0,bg
6213,IdpHJK90VDw_210.0_360.0,A man in black clothes and wearing a beige hat is talking in front of the camera,0.0,24.0,0.9968,0.0,fg
6213,IdpHJK90VDw_210.0_360.0,A man in black clothes and wearing a beige hat is talking in front of the camera,78.0,150.0,0.7773,0.8611111111111112,fg
6213,IdpHJK90VDw_210.0_360.0,A man in black clothes and wearing a beige hat is talking in front of the camera,38.0,48.0,0.6594,0.0,fg
6213,IdpHJK90VDw_210.0_360.0,A man in black clothes and wearing a beige hat is talking in front of the camera,88.0,150.0,0.5052,1.0,fg
6213,IdpHJK90VDw_210.0_360.0,A man in black clothes and wearing a beige hat is talking in front of the camera,28.0,36.0,0.4431,0.0,bg
6213,IdpHJK90VDw_210.0_360.0,A man in black clothes and wearing a beige hat is talking in front of the camera,0.0,6.0,0.0444,0.0,bg
6213,IdpHJK90VDw_210.0_360.0,A man in black clothes and wearing a beige hat is talking in front of the camera,84.0,90.0,0.0369,0.030303030303030304,bg
6213,IdpHJK90VDw_210.0_360.0,A man in black clothes and wearing a beige hat is talking in front of the camera,94.0,102.0,0.0029,0.12903225806451613,bg
6213,IdpHJK90VDw_210.0_360.0,A man in black clothes and wearing a beige hat is talking in front of the camera,140.0,150.0,0.0007,0.16129032258064516,bg
6213,IdpHJK90VDw_210.0_360.0,A man in black clothes and wearing a beige hat is talking in front of the camera,42.0,142.0,0.0005,0.5,bg
7002,IdpHJK90VDw_510.0_660.0,Man stands behind the woman at the table.,84.0,124.0,0.9997,0.45,fg
7002,IdpHJK90VDw_510.0_660.0,Man stands behind the woman at the table.,130.0,142.0,0.0026,0.0,bg
7002,IdpHJK90VDw_510.0_660.0,Man stands behind the woman at the table.,138.0,150.0,0.0014,0.0,bg
7002,IdpHJK90VDw_510.0_660.0,Man stands behind the woman at the table.,82.0,90.0,0.0006,0.25,bg
7002,IdpHJK90VDw_510.0_660.0,Man stands behind the woman at the table.,14.0,28.0,0.0004,0.0,bg
7002,IdpHJK90VDw_510.0_660.0,Man stands behind the woman at the table.,96.0,102.0,0.0004,0.0,bg
7002,IdpHJK90VDw_510.0_660.0,Man stands behind the woman at the table.,4.0,18.0,0.0002,0.0,bg
7002,IdpHJK90VDw_510.0_660.0,Man stands behind the woman at the table.,42.0,48.0,0.0001,0.0,bg
7002,IdpHJK90VDw_510.0_660.0,Man stands behind the woman at the table.,52.0,62.0,0.0001,0.0,bg
7002,IdpHJK90VDw_510.0_660.0,Man stands behind the woman at the table.,50.0,98.0,0.0001,0.041666666666666664,bg
7555,IdpHJK90VDw_660.0_810.0,Man in a black suit escorts a woman to a doorway.,122.0,150.0,0.9924,0.0,fg
7555,IdpHJK90VDw_660.0_810.0,Man in a black suit escorts a woman to a doorway.,100.0,130.0,0.1845,0.3333333333333333,bg
7555,IdpHJK90VDw_660.0_810.0,Man in a black suit escorts a woman to a doorway.,64.0,82.0,0.0412,0.0,bg
7555,IdpHJK90VDw_660.0_810.0,Man in a black suit escorts a woman to a doorway.,64.0,78.0,0.0009,0.0,bg
7555,IdpHJK90VDw_660.0_810.0,Man in a black suit escorts a woman to a doorway.,98.0,108.0,0.0005,0.5555555555555556,bg
7555,IdpHJK90VDw_660.0_810.0,Man in a black suit escorts a woman to a doorway.,136.0,148.0,0.0004,0.0,bg
7555,IdpHJK90VDw_660.0_810.0,Man in a black suit escorts a woman to a doorway.,48.0,54.0,0.0002,0.0,bg
7555,IdpHJK90VDw_660.0_810.0,Man in a black suit escorts a woman to a doorway.,46.0,110.0,0.0002,0.24242424242424243,bg
7555,IdpHJK90VDw_660.0_810.0,Man in a black suit escorts a woman to a doorway.,22.0,38.0,0.0001,0.0,bg
7555,IdpHJK90VDw_660.0_810.0,Man in a black suit escorts a woman to a doorway.,38.0,52.0,0.0001,0.0,bg
2433,uoVRb7a58GU_60.0_210.0,Man in blue top vlogs in a parked car.,0.0,34.0,0.9985,0.9411764705882353,fg
2433,uoVRb7a58GU_60.0_210.0,Man in blue top vlogs in a parked car.,130.0,138.0,0.9667,0.0,fg
2433,uoVRb7a58GU_60.0_210.0,Man in blue top vlogs in a parked car.,144.0,150.0,0.3787,0.0,bg
2433,uoVRb7a58GU_60.0_210.0,Man in blue top vlogs in a parked car.,106.0,108.0,0.083,0.0,bg
2433,uoVRb7a58GU_60.0_210.0,Man in blue top vlogs in a parked car.,116.0,124.0,0.0222,0.0,bg
2433,uoVRb7a58GU_60.0_210.0,Man in blue top vlogs in a parked car.,30.0,36.0,0.0009,0.05555555555555555,bg
2433,uoVRb7a58GU_60.0_210.0,Man in blue top vlogs in a parked car.,50.0,56.0,0.0009,0.0,bg
2433,uoVRb7a58GU_60.0_210.0,Man in blue top vlogs in a parked car.,2.0,10.0,0.0005,0.25,bg
2433,uoVRb7a58GU_60.0_210.0,Man in blue top vlogs in a parked car.,78.0,84.0,0.0004,0.0,bg
2433,uoVRb7a58GU_60.0_210.0,Man in blue top vlogs in a parked car.,46.0,92.0,0.0001,0.0,bg
3584,uoVRb7a58GU_210.0_360.0,Man leans his head out a truck window.,100.0,122.0,0.9513,0.6363636363636364,fg
3584,uoVRb7a58GU_210.0_360.0,Man leans his head out a truck window.,126.0,150.0,0.8247,0.8,fg
3584,uoVRb7a58GU_210.0_360.0,Man leans his head out a truck window.,80.0,92.0,0.1906,0.0,bg
3584,uoVRb7a58GU_210.0_360.0,Man leans his head out a truck window.,42.0,72.0,0.1264,0.0,bg
3584,uoVRb7a58GU_210.0_360.0,Man leans his head out a truck window.,26.0,66.0,0.0746,0.0,bg
3584,uoVRb7a58GU_210.0_360.0,Man leans his head out a truck window.,146.0,150.0,0.0542,0.13333333333333333,bg
3584,uoVRb7a58GU_210.0_360.0,Man leans his head out a truck window.,102.0,108.0,0.0063,0.25,bg
3584,uoVRb7a58GU_210.0_360.0,Man leans his head out a truck window.,38.0,138.0,0.0049,0.16071428571428573,bg
3584,uoVRb7a58GU_210.0_360.0,Man leans his head out a truck window.,2.0,20.0,0.0002,0.0,bg
3584,uoVRb7a58GU_210.0_360.0,Man leans his head out a truck window.,42.0,50.0,0.0001,0.0,bg
4023,uoVRb7a58GU_360.0_510.0,People butcher meat from a carcass.,22.0,74.0,0.9987,0.42592592592592593,fg
4023,uoVRb7a58GU_360.0_510.0,People butcher meat from a carcass.,106.0,130.0,0.6622,0.23529411764705882,fg
4023,uoVRb7a58GU_360.0_510.0,People butcher meat from a carcass.,72.0,142.0,0.0169,0.5087719298245614,bg
4023,uoVRb7a58GU_360.0_510.0,People butcher meat from a carcass.,28.0,124.0,0.0006,0.9411764705882353,bg
4023,uoVRb7a58GU_360.0_510.0,People butcher meat from a carcass.,80.0,92.0,0.0005,0.11764705882352941,bg
4023,uoVRb7a58GU_360.0_510.0,People butcher meat from a carcass.,6.0,20.0,0.0004,0.0,bg
4023,uoVRb7a58GU_360.0_510.0,People butcher meat from a carcass.,134.0,140.0,0.0002,0.0,bg
4023,uoVRb7a58GU_360.0_510.0,People butcher meat from a carcass.,46.0,64.0,0.0002,0.17647058823529413,bg
4023,uoVRb7a58GU_360.0_510.0,People butcher meat from a carcass.,40.0,46.0,0.0002,0.058823529411764705,bg
4023,uoVRb7a58GU_360.0_510.0,People butcher meat from a carcass.,92.0,100.0,0.0002,0.0784313725490196,bg
1961,wUgPzvcKK5c_210.0_360.0,man enjoying waterfall diving in Philippines,84.0,106.0,0.9955,0.7333333333333333,fg
1961,wUgPzvcKK5c_210.0_360.0,man enjoying waterfall diving in Philippines,50.0,64.0,0.9903,0.0,fg
1961,wUgPzvcKK5c_210.0_360.0,man enjoying waterfall diving in Philippines,38.0,48.0,0.9437,0.0,fg
1961,wUgPzvcKK5c_210.0_360.0,man enjoying waterfall diving in Philippines,44.0,52.0,0.8794,0.0,fg
1961,wUgPzvcKK5c_210.0_360.0,man enjoying waterfall diving in Philippines,78.0,82.0,0.6381,0.13333333333333333,fg
1961,wUgPzvcKK5c_210.0_360.0,man enjoying waterfall diving in Philippines,90.0,94.0,0.3898,0.13333333333333333,bg
1961,wUgPzvcKK5c_210.0_360.0,man enjoying waterfall diving in Philippines,108.0,114.0,0.2063,0.0,bg
1961,wUgPzvcKK5c_210.0_360.0,man enjoying waterfall diving in Philippines,140.0,146.0,0.0165,0.0,bg
1961,wUgPzvcKK5c_210.0_360.0,man enjoying waterfall diving in Philippines,14.0,22.0,0.0075,0.0,bg
1961,wUgPzvcKK5c_210.0_360.0,man enjoying waterfall diving in Philippines,72.0,108.0,0.0002,0.8333333333333334,bg
4419,wUgPzvcKK5c_360.0_510.0,Man in black top sits on a twin bed.,28.0,148.0,0.9997,0.9672131147540983,fg
4419,wUgPzvcKK5c_360.0_510.0,Man in black top sits on a twin bed.,26.0,122.0,0.0054,0.7419354838709677,bg
4419,wUgPzvcKK5c_360.0_510.0,Man in black top sits on a twin bed.,136.0,144.0,0.0045,0.06666666666666667,bg
4419,wUgPzvcKK5c_360.0_510.0,Man in black top sits on a twin bed.,82.0,124.0,0.0006,0.35,bg
4419,wUgPzvcKK5c_360.0_510.0,Man in black top sits on a twin bed.,46.0,50.0,0.0002,0.03333333333333333,bg
4419,wUgPzvcKK5c_360.0_510.0,Man in black top sits on a twin bed.,10.0,22.0,0.0002,0.0,bg
4419,wUgPzvcKK5c_360.0_510.0,Man in black top sits on a twin bed.,102.0,110.0,0.0002,0.06666666666666667,bg
4419,wUgPzvcKK5c_360.0_510.0,Man in black top sits on a twin bed.,34.0,48.0,0.0002,0.11666666666666667,bg
4419,wUgPzvcKK5c_360.0_510.0,Man in black top sits on a twin bed.,42.0,78.0,0.0001,0.3,bg
4419,wUgPzvcKK5c_360.0_510.0,Man in black top sits on a twin bed.,58.0,88.0,0.0001,0.25,bg
5915,wUgPzvcKK5c_60.0_210.0,A man films himself while standing in front of a beach.,98.0,118.0,0.9833,0.5555555555555556,fg
5915,wUgPzvcKK5c_60.0_210.0,A man films himself while standing in front of a beach.,146.0,150.0,0.9408,0.0,fg
5915,wUgPzvcKK5c_60.0_210.0,A man films himself while standing in front of a beach.,118.0,132.0,0.9086,0.13636363636363635,fg
5915,wUgPzvcKK5c_60.0_210.0,A man films himself while standing in front of a beach.,4.0,46.0,0.7281,0.0,fg
5915,wUgPzvcKK5c_60.0_210.0,A man films himself while standing in front of a beach.,88.0,94.0,0.3894,0.16666666666666666,bg
5915,wUgPzvcKK5c_60.0_210.0,A man films himself while standing in front of a beach.,98.0,102.0,0.0172,0.1111111111111111,bg
5915,wUgPzvcKK5c_60.0_210.0,A man films himself while standing in front of a beach.,0.0,6.0,0.0081,0.0,bg
5915,wUgPzvcKK5c_60.0_210.0,A man films himself while standing in front of a beach.,58.0,62.0,0.0041,0.0,bg
5915,wUgPzvcKK5c_60.0_210.0,A man films himself while standing in front of a beach.,24.0,118.0,0.0015,0.3,bg
5915,wUgPzvcKK5c_60.0_210.0,A man films himself while standing in front of a beach.,38.0,44.0,0.0004,0.0,bg
1276,8yHwJ3f7Fi4_360.0_510.0,Different women dance in their home videos.,10.0,28.0,0.9228,0.6,fg
1276,8yHwJ3f7Fi4_360.0_510.0,Different women dance in their home videos.,6.0,144.0,0.7864,0.10144927536231885,fg
1276,8yHwJ3f7Fi4_360.0_510.0,Different women dance in their home videos.,126.0,148.0,0.735,0.36363636363636365,fg
1276,8yHwJ3f7Fi4_360.0_510.0,Different women dance in their home videos.,0.0,6.0,0.1456,0.0,bg
1276,8yHwJ3f7Fi4_360.0_510.0,Different women dance in their home videos.,62.0,68.0,0.0979,0.0,bg
1276,8yHwJ3f7Fi4_360.0_510.0,Different women dance in their home videos.,68.0,76.0,0.0188,0.8,bg
1276,8yHwJ3f7Fi4_360.0_510.0,Different women dance in their home videos.,34.0,40.0,0.0075,0.3333333333333333,bg
1276,8yHwJ3f7Fi4_360.0_510.0,Different women dance in their home videos.,94.0,100.0,0.0022,0.0,bg
1276,8yHwJ3f7Fi4_360.0_510.0,Different women dance in their home videos.,144.0,150.0,0.0017,0.0,bg
1276,8yHwJ3f7Fi4_360.0_510.0,Different women dance in their home videos.,108.0,132.0,0.0011,0.0,bg
2960,8yHwJ3f7Fi4_210.0_360.0,A woman in blue and white striped pants is wiggling her body around doing a dance.,116.0,150.0,0.9941,0.0,fg
2960,8yHwJ3f7Fi4_210.0_360.0,A woman in blue and white striped pants is wiggling her body around doing a dance.,0.0,6.0,0.278,0.0,bg
2960,8yHwJ3f7Fi4_210.0_360.0,A woman in blue and white striped pants is wiggling her body around doing a dance.,16.0,34.0,0.1329,0.5384615384615384,bg
2960,8yHwJ3f7Fi4_210.0_360.0,A woman in blue and white striped pants is wiggling her body around doing a dance.,28.0,144.0,0.0185,0.014705882352941176,bg
2960,8yHwJ3f7Fi4_210.0_360.0,A woman in blue and white striped pants is wiggling her body around doing a dance.,98.0,106.0,0.0112,0.0,bg
2960,8yHwJ3f7Fi4_210.0_360.0,A woman in blue and white striped pants is wiggling her body around doing a dance.,40.0,60.0,0.0108,0.0,bg
2960,8yHwJ3f7Fi4_210.0_360.0,A woman in blue and white striped pants is wiggling her body around doing a dance.,144.0,150.0,0.0051,0.0,bg
2960,8yHwJ3f7Fi4_210.0_360.0,A woman in blue and white striped pants is wiggling her body around doing a dance.,36.0,44.0,0.0046,0.0,bg
2960,8yHwJ3f7Fi4_210.0_360.0,A woman in blue and white striped pants is wiggling her body around doing a dance.,98.0,126.0,0.0042,0.0,bg
2960,8yHwJ3f7Fi4_210.0_360.0,A woman in blue and white striped pants is wiggling her body around doing a dance.,78.0,88.0,0.0029,0.0,bg
4792,8yHwJ3f7Fi4_60.0_210.0,A young Asian couple sharing wired earplug headphones,94.0,126.0,0.995,0.3125,fg
4792,8yHwJ3f7Fi4_60.0_210.0,A young Asian couple sharing wired earplug headphones,0.0,72.0,0.8725,0.17073170731707318,fg
4792,8yHwJ3f7Fi4_60.0_210.0,A young Asian couple sharing wired earplug headphones,122.0,150.0,0.217,0.42857142857142855,bg
4792,8yHwJ3f7Fi4_60.0_210.0,A young Asian couple sharing wired earplug headphones,78.0,86.0,0.1216,0.14285714285714285,bg
4792,8yHwJ3f7Fi4_60.0_210.0,A young Asian couple sharing wired earplug headphones,144.0,150.0,0.095,0.5,bg
4792,8yHwJ3f7Fi4_60.0_210.0,A young Asian couple sharing wired earplug headphones,12.0,138.0,0.053,0.19047619047619047,bg
4792,8yHwJ3f7Fi4_60.0_210.0,A young Asian couple sharing wired earplug headphones,98.0,104.0,0.0289,0.6,bg
4792,8yHwJ3f7Fi4_60.0_210.0,A young Asian couple sharing wired earplug headphones,0.0,18.0,0.0028,0.0,bg
4792,8yHwJ3f7Fi4_60.0_210.0,A young Asian couple sharing wired earplug headphones,52.0,72.0,0.0024,0.4666666666666667,bg
4792,8yHwJ3f7Fi4_60.0_210.0,A young Asian couple sharing wired earplug headphones,42.0,50.0,0.0001,0.0,bg
8462,8yHwJ3f7Fi4_510.0_660.0,a young woman dances in defferent outfits,24.0,44.0,0.9863,0.4,fg
8462,8yHwJ3f7Fi4_510.0_660.0,a young woman dances in defferent outfits,96.0,120.0,0.7571,0.3333333333333333,fg
8462,8yHwJ3f7Fi4_510.0_660.0,a young woman dances in defferent outfits,6.0,142.0,0.5459,0.058823529411764705,fg
8462,8yHwJ3f7Fi4_510.0_660.0,a young woman dances in defferent outfits,132.0,142.0,0.0245,0.0,bg
8462,8yHwJ3f7Fi4_510.0_660.0,a young woman dances in defferent outfits,2.0,8.0,0.015,0.0,bg
8462,8yHwJ3f7Fi4_510.0_660.0,a young woman dances in defferent outfits,146.0,150.0,0.0142,0.0,bg
8462,8yHwJ3f7Fi4_510.0_660.0,a young woman dances in defferent outfits,88.0,94.0,0.002,0.0,bg
8462,8yHwJ3f7Fi4_510.0_660.0,a young woman dances in defferent outfits,96.0,102.0,0.0012,0.16666666666666666,bg
8462,8yHwJ3f7Fi4_510.0_660.0,a young woman dances in defferent outfits,38.0,44.0,0.0011,0.5,bg
8462,8yHwJ3f7Fi4_510.0_660.0,a young woman dances in defferent outfits,50.0,54.0,0.0003,0.0,bg
1264,KWBfQjuwp4E_60.0_210.0,The woman is sitting on the olive green yoga mat with her dog while speaking about yoga.,0.0,150.0,0.9986,0.48,fg
1264,KWBfQjuwp4E_60.0_210.0,The woman is sitting on the olive green yoga mat with her dog while speaking about yoga.,110.0,150.0,0.0196,0.6060606060606061,bg
1264,KWBfQjuwp4E_60.0_210.0,The woman is sitting on the olive green yoga mat with her dog while speaking about yoga.,60.0,144.0,0.0005,0.6666666666666666,bg
1264,KWBfQjuwp4E_60.0_210.0,The woman is sitting on the olive green yoga mat with her dog while speaking about yoga.,110.0,126.0,0.0002,0.24242424242424243,bg
1264,KWBfQjuwp4E_60.0_210.0,The woman is sitting on the olive green yoga mat with her dog while speaking about yoga.,0.0,74.0,0.0002,0.972972972972973,bg
1264,KWBfQjuwp4E_60.0_210.0,The woman is sitting on the olive green yoga mat with her dog while speaking about yoga.,134.0,146.0,0.0002,0.18181818181818182,bg
1264,KWBfQjuwp4E_60.0_210.0,The woman is sitting on the olive green yoga mat with her dog while speaking about yoga.,6.0,40.0,0.0001,0.4722222222222222,bg
1264,KWBfQjuwp4E_60.0_210.0,The woman is sitting on the olive green yoga mat with her dog while speaking about yoga.,86.0,102.0,0.0001,0.24242424242424243,bg
1264,KWBfQjuwp4E_60.0_210.0,The woman is sitting on the olive green yoga mat with her dog while speaking about yoga.,64.0,80.0,0.0,0.1,bg
1264,KWBfQjuwp4E_60.0_210.0,The woman is sitting on the olive green yoga mat with her dog while speaking about yoga.,48.0,62.0,0.0,0.19444444444444445,bg
1505,KWBfQjuwp4E_210.0_360.0,A woman talks about yoga and leads people through breathing exercise.,0.0,150.0,0.9977,0.92,fg
1505,KWBfQjuwp4E_210.0_360.0,A woman talks about yoga and leads people through breathing exercise.,118.0,150.0,0.0011,0.13333333333333333,bg
1505,KWBfQjuwp4E_210.0_360.0,A woman talks about yoga and leads people through breathing exercise.,0.0,66.0,0.0003,0.4782608695652174,bg
1505,KWBfQjuwp4E_210.0_360.0,A woman talks about yoga and leads people through breathing exercise.,72.0,144.0,0.0002,0.4583333333333333,bg
1505,KWBfQjuwp4E_210.0_360.0,A woman talks about yoga and leads people through breathing exercise.,132.0,148.0,0.0001,0.04054054054054054,bg
1505,KWBfQjuwp4E_210.0_360.0,A woman talks about yoga and leads people through breathing exercise.,104.0,120.0,0.0001,0.11594202898550725,bg
1505,KWBfQjuwp4E_210.0_360.0,A woman talks about yoga and leads people through breathing exercise.,4.0,24.0,0.0001,0.14492753623188406,bg
1505,KWBfQjuwp4E_210.0_360.0,A woman talks about yoga and leads people through breathing exercise.,74.0,94.0,0.0,0.14492753623188406,bg
1505,KWBfQjuwp4E_210.0_360.0,A woman talks about yoga and leads people through breathing exercise.,42.0,56.0,0.0,0.10144927536231885,bg
1505,KWBfQjuwp4E_210.0_360.0,A woman talks about yoga and leads people through breathing exercise.,54.0,72.0,0.0,0.13043478260869565,bg
635,xtaVwcSitCo_210.0_360.0,Man and woman are wearing black jackets outside.,100.0,114.0,0.9894,0.5714285714285714,fg
635,xtaVwcSitCo_210.0_360.0,Man and woman are wearing black jackets outside.,92.0,102.0,0.9464,0.2,fg
635,xtaVwcSitCo_210.0_360.0,Man and woman are wearing black jackets outside.,120.0,124.0,0.6874,0.0,fg
635,xtaVwcSitCo_210.0_360.0,Man and woman are wearing black jackets outside.,100.0,106.0,0.1565,0.75,bg
635,xtaVwcSitCo_210.0_360.0,Man and woman are wearing black jackets outside.,138.0,146.0,0.1517,0.0,bg
635,xtaVwcSitCo_210.0_360.0,Man and woman are wearing black jackets outside.,68.0,74.0,0.0045,0.0,bg
635,xtaVwcSitCo_210.0_360.0,Man and woman are wearing black jackets outside.,4.0,10.0,0.0031,0.0,bg
635,xtaVwcSitCo_210.0_360.0,Man and woman are wearing black jackets outside.,20.0,28.0,0.0012,0.0,bg
635,xtaVwcSitCo_210.0_360.0,Man and woman are wearing black jackets outside.,40.0,46.0,0.001,0.0,bg
635,xtaVwcSitCo_210.0_360.0,Man and woman are wearing black jackets outside.,22.0,100.0,0.0004,0.02564102564102564,bg
5488,xtaVwcSitCo_60.0_210.0,Dogs are pulling the bobsled.,100.0,118.0,0.9981,0.8888888888888888,fg
5488,xtaVwcSitCo_60.0_210.0,Dogs are pulling the bobsled.,122.0,126.0,0.3231,0.0,bg
5488,xtaVwcSitCo_60.0_210.0,Dogs are pulling the bobsled.,94.0,100.0,0.219,0.0,bg
5488,xtaVwcSitCo_60.0_210.0,Dogs are pulling the bobsled.,142.0,148.0,0.009,0.0,bg
5488,xtaVwcSitCo_60.0_210.0,Dogs are pulling the bobsled.,102.0,106.0,0.0059,0.25,bg
5488,xtaVwcSitCo_60.0_210.0,Dogs are pulling the bobsled.,6.0,20.0,0.0004,0.0,bg
5488,xtaVwcSitCo_60.0_210.0,Dogs are pulling the bobsled.,72.0,80.0,0.0004,0.0,bg
5488,xtaVwcSitCo_60.0_210.0,Dogs are pulling the bobsled.,50.0,56.0,0.0002,0.0,bg
5488,xtaVwcSitCo_60.0_210.0,Dogs are pulling the bobsled.,36.0,92.0,0.0001,0.0,bg
5488,xtaVwcSitCo_60.0_210.0,Dogs are pulling the bobsled.,38.0,48.0,0.0001,0.0,bg
8187,xtaVwcSitCo_360.0_510.0,Rams and moose are on the side of the road.,104.0,130.0,0.998,0.0,fg
8187,xtaVwcSitCo_360.0_510.0,Rams and moose are on the side of the road.,26.0,38.0,0.5499,0.5454545454545454,fg
8187,xtaVwcSitCo_360.0_510.0,Rams and moose are on the side of the road.,132.0,138.0,0.0342,0.0,bg
8187,xtaVwcSitCo_360.0_510.0,Rams and moose are on the side of the road.,34.0,42.0,0.0087,0.36363636363636365,bg
8187,xtaVwcSitCo_360.0_510.0,Rams and moose are on the side of the road.,144.0,150.0,0.0073,0.0,bg
8187,xtaVwcSitCo_360.0_510.0,Rams and moose are on the side of the road.,94.0,100.0,0.0018,0.0,bg
8187,xtaVwcSitCo_360.0_510.0,Rams and moose are on the side of the road.,40.0,48.0,0.0014,0.25,bg
8187,xtaVwcSitCo_360.0_510.0,Rams and moose are on the side of the road.,2.0,10.0,0.0012,0.0,bg
8187,xtaVwcSitCo_360.0_510.0,Rams and moose are on the side of the road.,104.0,110.0,0.001,0.0,bg
8187,xtaVwcSitCo_360.0_510.0,Rams and moose are on the side of the road.,38.0,108.0,0.0001,0.09523809523809523,bg
942,T60_zAvnAsU_360.0_510.0,The Colosseum shown from many angles.,30.0,50.0,0.9906,0.6666666666666666,fg
942,T60_zAvnAsU_360.0_510.0,The Colosseum shown from many angles.,38.0,54.0,0.3929,0.8,bg
942,T60_zAvnAsU_360.0_510.0,The Colosseum shown from many angles.,2.0,12.0,0.0011,0.0,bg
942,T60_zAvnAsU_360.0_510.0,The Colosseum shown from many angles.,62.0,72.0,0.0008,0.0,bg
942,T60_zAvnAsU_360.0_510.0,The Colosseum shown from many angles.,32.0,38.0,0.0007,0.18181818181818182,bg
942,T60_zAvnAsU_360.0_510.0,The Colosseum shown from many angles.,98.0,112.0,0.0003,0.0,bg
942,T60_zAvnAsU_360.0_510.0,The Colosseum shown from many angles.,80.0,88.0,0.0003,0.0,bg
942,T60_zAvnAsU_360.0_510.0,The Colosseum shown from many angles.,62.0,130.0,0.0002,0.0,bg
942,T60_zAvnAsU_360.0_510.0,The Colosseum shown from many angles.,106.0,124.0,0.0001,0.0,bg
942,T60_zAvnAsU_360.0_510.0,The Colosseum shown from many angles.,126.0,146.0,0.0001,0.0,bg
4691,T60_zAvnAsU_210.0_360.0,A historical looking city located on an island is coming into view.,2.0,30.0,0.9742,0.0,fg
4691,T60_zAvnAsU_210.0_360.0,A historical looking city located on an island is coming into view.,120.0,150.0,0.9306,0.0,fg
4691,T60_zAvnAsU_210.0_360.0,A historical looking city located on an island is coming into view.,12.0,144.0,0.2719,0.24242424242424243,bg
4691,T60_zAvnAsU_210.0_360.0,A historical looking city located on an island is coming into view.,0.0,8.0,0.04,0.0,bg
4691,T60_zAvnAsU_210.0_360.0,A historical looking city located on an island is coming into view.,24.0,34.0,0.0214,0.0,bg
4691,T60_zAvnAsU_210.0_360.0,A historical looking city located on an island is coming into view.,102.0,114.0,0.0132,0.0,bg
4691,T60_zAvnAsU_210.0_360.0,A historical looking city located on an island is coming into view.,60.0,72.0,0.0102,0.375,bg
4691,T60_zAvnAsU_210.0_360.0,A historical looking city located on an island is coming into view.,84.0,102.0,0.006,0.1111111111111111,bg
4691,T60_zAvnAsU_210.0_360.0,A historical looking city located on an island is coming into view.,90.0,148.0,0.0032,0.0,bg
4691,T60_zAvnAsU_210.0_360.0,A historical looking city located on an island is coming into view.,142.0,150.0,0.0022,0.0,bg
8052,T60_zAvnAsU_60.0_210.0,Overhead view of the buildings of Zagreb.,8.0,40.0,0.999,0.0,fg
8052,T60_zAvnAsU_60.0_210.0,Overhead view of the buildings of Zagreb.,0.0,8.0,0.2642,0.0,bg
8052,T60_zAvnAsU_60.0_210.0,Overhead view of the buildings of Zagreb.,48.0,60.0,0.164,0.0,bg
8052,T60_zAvnAsU_60.0_210.0,Overhead view of the buildings of Zagreb.,98.0,122.0,0.0107,0.7692307692307693,bg
8052,T60_zAvnAsU_60.0_210.0,Overhead view of the buildings of Zagreb.,30.0,38.0,0.0083,0.0,bg
8052,T60_zAvnAsU_60.0_210.0,Overhead view of the buildings of Zagreb.,76.0,84.0,0.0059,0.0,bg
8052,T60_zAvnAsU_60.0_210.0,Overhead view of the buildings of Zagreb.,128.0,150.0,0.0031,0.0,bg
8052,T60_zAvnAsU_60.0_210.0,Overhead view of the buildings of Zagreb.,142.0,150.0,0.0029,0.0,bg
8052,T60_zAvnAsU_60.0_210.0,Overhead view of the buildings of Zagreb.,90.0,98.0,0.0021,0.07142857142857142,bg
8052,T60_zAvnAsU_60.0_210.0,Overhead view of the buildings of Zagreb.,42.0,138.0,0.0005,0.22916666666666666,bg
1136,n_NdBRz6Z1E_210.0_360.0,Two kids and a man walking and carrying suitcases through a tunnel.,62.0,90.0,0.9923,0.2857142857142857,fg
1136,n_NdBRz6Z1E_210.0_360.0,Two kids and a man walking and carrying suitcases through a tunnel.,50.0,68.0,0.8402,0.0,fg
1136,n_NdBRz6Z1E_210.0_360.0,Two kids and a man walking and carrying suitcases through a tunnel.,98.0,108.0,0.5067,0.2,fg
1136,n_NdBRz6Z1E_210.0_360.0,Two kids and a man walking and carrying suitcases through a tunnel.,144.0,150.0,0.0282,0.0,bg
1136,n_NdBRz6Z1E_210.0_360.0,Two kids and a man walking and carrying suitcases through a tunnel.,132.0,144.0,0.017,0.0,bg
1136,n_NdBRz6Z1E_210.0_360.0,Two kids and a man walking and carrying suitcases through a tunnel.,38.0,44.0,0.0077,0.0,bg
1136,n_NdBRz6Z1E_210.0_360.0,Two kids and a man walking and carrying suitcases through a tunnel.,92.0,98.0,0.0026,0.23076923076923078,bg
1136,n_NdBRz6Z1E_210.0_360.0,Two kids and a man walking and carrying suitcases through a tunnel.,22.0,34.0,0.0011,0.0,bg
1136,n_NdBRz6Z1E_210.0_360.0,Two kids and a man walking and carrying suitcases through a tunnel.,4.0,14.0,0.0004,0.0,bg
1136,n_NdBRz6Z1E_210.0_360.0,Two kids and a man walking and carrying suitcases through a tunnel.,62.0,120.0,0.0002,0.4482758620689655,bg
